time_utc,open,high,low,close,tick_volume,spread
2025-04-16 23:15:00+00:00,1.13871,1.13902,1.1384,1.13902,620,0
2025-04-16 23:30:00+00:00,1.13899,1.13954,1.13874,1.13922,764,0
2025-04-16 23:45:00+00:00,1.13922,1.13997,1.13922,1.13985,518,0
2025-04-17 00:00:00+00:00,1.13986,1.13996,1.1391499999999999,1.13985,120,3
2025-04-17 00:15:00+00:00,1.13984,1.13989,1.13927,1.13972,86,2
2025-04-17 00:30:00+00:00,1.13972,1.13989,1.13948,1.13982,94,10
2025-04-17 00:45:00+00:00,1.13982,1.13987,1.139,1.13962,129,14
2025-04-17 01:00:00+00:00,1.13962,1.14002,1.13955,1.13996,265,0
2025-04-17 01:15:00+00:00,1.13996,1.13999,1.13958,1.13975,280,0
2025-04-17 01:30:00+00:00,1.13975,1.13996,1.1395,1.13991,234,0
2025-04-17 01:45:00+00:00,1.1399,1.13998,1.13964,1.13996,169,0
2025-04-17 02:00:00+00:00,1.13996,1.13998,1.13961,1.13985,549,0
2025-04-17 02:15:00+00:00,1.13985,1.14031,1.13974,1.13989,452,0
2025-04-17 02:30:00+00:00,1.13989,1.14093,1.13984,1.14057,787,0
2025-04-17 02:45:00+00:00,1.14057,1.14062,1.13941,1.13955,766,0
2025-04-17 03:00:00+00:00,1.13955,1.13968,1.1379,1.13835,1713,0
2025-04-17 03:15:00+00:00,1.13835,1.13835,1.13769,1.13769,1070,0
2025-04-17 03:30:00+00:00,1.13769,1.13803,1.13704,1.13727,779,0
2025-04-17 03:45:00+00:00,1.13727,1.1375899999999999,1.1365,1.13679,1236,0
2025-04-17 04:00:00+00:00,1.13679,1.13679,1.13573,1.1363,857,0
2025-04-17 04:15:00+00:00,1.1363,1.13694,1.13594,1.13607,1102,0
2025-04-17 04:30:00+00:00,1.13608,1.13641,1.13552,1.13592,1459,0
2025-04-17 04:45:00+00:00,1.13592,1.13673,1.13588,1.13655,1367,0
2025-04-17 05:00:00+00:00,1.13655,1.13757,1.13651,1.13742,995,0
2025-04-17 05:15:00+00:00,1.13744,1.1376,1.13696,1.13717,685,0
2025-04-17 05:30:00+00:00,1.13717,1.13817,1.13705,1.13787,630,0
2025-04-17 05:45:00+00:00,1.13787,1.13802,1.13757,1.1378300000000001,687,0
2025-04-17 06:00:00+00:00,1.1378300000000001,1.13808,1.13716,1.13742,607,0
2025-04-17 06:15:00+00:00,1.13742,1.13796,1.13741,1.13751,629,0
2025-04-17 06:30:00+00:00,1.13752,1.1376,1.13657,1.13658,739,0
2025-04-17 06:45:00+00:00,1.13658,1.13674,1.1364,1.13642,617,0
2025-04-17 07:00:00+00:00,1.13642,1.13676,1.13641,1.13668,457,0
2025-04-17 07:15:00+00:00,1.13668,1.1369799999999999,1.13656,1.1369799999999999,392,0
2025-04-17 07:30:00+00:00,1.1369799999999999,1.13699,1.1363,1.13634,508,0
2025-04-17 07:45:00+00:00,1.13634,1.13694,1.13603,1.13623,625,0
2025-04-17 08:00:00+00:00,1.13623,1.13711,1.13613,1.13675,579,0
2025-04-17 08:15:00+00:00,1.13675,1.13701,1.13611,1.13612,390,0
2025-04-17 08:30:00+00:00,1.13611,1.13612,1.1344400000000001,1.13453,762,0
2025-04-17 08:45:00+00:00,1.13455,1.13531,1.13442,1.13524,773,0
2025-04-17 09:00:00+00:00,1.13524,1.13561,1.13434,1.13517,1410,0
2025-04-17 09:15:00+00:00,1.13517,1.13593,1.13487,1.13585,1037,0
2025-04-17 09:30:00+00:00,1.13585,1.1366,1.1356600000000001,1.13633,886,0
2025-04-17 09:45:00+00:00,1.13633,1.1371,1.13587,1.13589,1234,0
2025-04-17 10:00:00+00:00,1.13589,1.13708,1.13582,1.13656,1410,0
2025-04-17 10:15:00+00:00,1.13651,1.13662,1.13531,1.13594,1458,0
2025-04-17 10:30:00+00:00,1.13595,1.13716,1.13581,1.13701,1183,0
2025-04-17 10:45:00+00:00,1.13701,1.1379,1.13655,1.13767,1195,0
2025-04-17 11:00:00+00:00,1.13767,1.13815,1.13705,1.13757,1155,0
2025-04-17 11:15:00+00:00,1.13757,1.13757,1.13683,1.13742,1165,0
2025-04-17 11:30:00+00:00,1.13742,1.13882,1.13739,1.13804,1058,0
2025-04-17 11:45:00+00:00,1.13804,1.13886,1.13765,1.13786,969,0
2025-04-17 12:00:00+00:00,1.13786,1.13809,1.1373199999999999,1.1374900000000001,1020,0
2025-04-17 12:15:00+00:00,1.1374900000000001,1.13796,1.13706,1.13717,837,0
2025-04-17 12:30:00+00:00,1.13717,1.13787,1.13702,1.13785,935,0
2025-04-17 12:45:00+00:00,1.13785,1.13799,1.1372,1.13725,1106,0
2025-04-17 13:00:00+00:00,1.13726,1.13767,1.13602,1.13703,1392,0
2025-04-17 13:15:00+00:00,1.13703,1.13737,1.13635,1.13714,1231,0
2025-04-17 13:30:00+00:00,1.13714,1.13725,1.1362,1.13646,1169,0
2025-04-17 13:45:00+00:00,1.13646,1.13657,1.13575,1.13596,1015,0
2025-04-17 14:00:00+00:00,1.13595,1.13687,1.13562,1.13657,881,0
2025-04-17 14:15:00+00:00,1.13656,1.137,1.13634,1.13666,914,0
2025-04-17 14:30:00+00:00,1.13666,1.13696,1.1363699999999999,1.13651,747,0
2025-04-17 14:45:00+00:00,1.1365,1.13681,1.13559,1.13565,963,0
2025-04-17 15:00:00+00:00,1.13565,1.13667,1.13535,1.13609,1456,0
2025-04-17 15:15:00+00:00,1.1360999999999999,1.13678,1.13353,1.13434,2405,0
2025-04-17 15:30:00+00:00,1.13434,1.13585,1.13401,1.13555,2080,0
2025-04-17 15:45:00+00:00,1.13555,1.13594,1.13394,1.13565,2127,0
2025-04-17 16:00:00+00:00,1.13565,1.13776,1.13512,1.13554,2323,0
2025-04-17 16:15:00+00:00,1.13554,1.13687,1.13518,1.13651,1712,0
2025-04-17 16:30:00+00:00,1.13657,1.13685,1.13542,1.13595,2086,0
2025-04-17 16:45:00+00:00,1.13595,1.13649,1.1355,1.13611,2016,0
2025-04-17 17:00:00+00:00,1.13611,1.13636,1.13573,1.13635,1428,0
2025-04-17 17:15:00+00:00,1.13636,1.13858,1.13623,1.13779,1590,0
2025-04-17 17:30:00+00:00,1.13779,1.13798,1.13675,1.13742,1585,0
2025-04-17 17:45:00+00:00,1.13742,1.13772,1.13388,1.13494,2142,0
2025-04-17 18:00:00+00:00,1.13495,1.13643,1.1347800000000001,1.13626,1695,0
2025-04-17 18:15:00+00:00,1.13626,1.1374900000000001,1.13585,1.1374900000000001,1192,0
2025-04-17 18:30:00+00:00,1.1374900000000001,1.13766,1.13654,1.13681,1173,0
2025-04-17 18:45:00+00:00,1.1368,1.137,1.13592,1.13633,1341,0
2025-04-17 19:00:00+00:00,1.13633,1.1371,1.13565,1.13604,1742,0
2025-04-17 19:15:00+00:00,1.13604,1.13641,1.13504,1.13508,954,0
2025-04-17 19:30:00+00:00,1.13508,1.13597,1.134,1.13594,1430,0
2025-04-17 19:45:00+00:00,1.13594,1.13596,1.13456,1.13507,1123,0
2025-04-17 20:00:00+00:00,1.13506,1.1352,1.13424,1.13428,1054,0
2025-04-17 20:15:00+00:00,1.13429,1.13479,1.13411,1.13475,588,0
2025-04-17 20:30:00+00:00,1.13475,1.13516,1.13457,1.13494,642,0
2025-04-17 20:45:00+00:00,1.13494,1.1353900000000001,1.13491,1.13511,854,0
2025-04-17 21:00:00+00:00,1.13511,1.13556,1.13432,1.1349,827,0
2025-04-17 21:15:00+00:00,1.13492,1.13639,1.1348799999999999,1.13574,796,0
2025-04-17 21:30:00+00:00,1.13575,1.13643,1.13557,1.13592,688,0
2025-04-17 21:45:00+00:00,1.13592,1.13754,1.13584,1.13733,1190,0
2025-04-17 22:00:00+00:00,1.13733,1.13753,1.13691,1.13699,672,0
2025-04-17 22:15:00+00:00,1.13699,1.13755,1.13685,1.13736,569,0
2025-04-17 22:30:00+00:00,1.13736,1.1376,1.13727,1.13751,548,0
2025-04-17 22:45:00+00:00,1.13751,1.13751,1.13708,1.1373199999999999,564,0
2025-04-17 23:00:00+00:00,1.1373199999999999,1.13766,1.13697,1.13758,376,0
2025-04-17 23:15:00+00:00,1.13758,1.13763,1.13686,1.13691,204,0
2025-04-17 23:30:00+00:00,1.13691,1.13699,1.1365,1.13655,218,0
2025-04-17 23:45:00+00:00,1.13655,1.13681,1.13622,1.13634,759,0
2025-04-18 00:00:00+00:00,1.13616,1.1363,1.13586,1.13597,30,118
2025-04-18 00:15:00+00:00,1.13597,1.13676,1.13597,1.13675,55,29
2025-04-18 00:30:00+00:00,1.13675,1.13675,1.1365,1.13662,106,25
2025-04-18 00:45:00+00:00,1.13662,1.13678,1.13655,1.13676,82,39
2025-04-18 01:00:00+00:00,1.13676,1.13685,1.13663,1.13673,110,10
2025-04-18 01:15:00+00:00,1.13673,1.1369,1.13664,1.13668,770,29
2025-04-18 01:30:00+00:00,1.1367099999999999,1.13695,1.13662,1.13675,584,0
2025-04-18 01:45:00+00:00,1.13675,1.13677,1.1366,1.1367099999999999,618,63
2025-04-18 02:00:00+00:00,1.1367099999999999,1.13748,1.1366100000000001,1.13712,84,15
2025-04-18 02:15:00+00:00,1.13712,1.13712,1.13678,1.1371,27,7
2025-04-18 02:30:00+00:00,1.1371,1.13721,1.13708,1.13717,399,4
2025-04-18 02:45:00+00:00,1.13717,1.13728,1.13708,1.13721,511,0
2025-04-18 03:00:00+00:00,1.13723,1.13769,1.13711,1.13751,804,0
2025-04-18 03:15:00+00:00,1.13751,1.13828,1.13737,1.13822,389,0
2025-04-18 03:30:00+00:00,1.13819,1.13819,1.1374900000000001,1.13775,1077,0
2025-04-18 03:45:00+00:00,1.13775,1.13864,1.13621,1.13742,1743,0
2025-04-18 04:00:00+00:00,1.13743,1.13763,1.13714,1.13728,1243,0
2025-04-18 04:15:00+00:00,1.13728,1.1374,1.13677,1.13731,1256,0
2025-04-18 04:30:00+00:00,1.13731,1.13735,1.13686,1.1372,1191,0
2025-04-18 04:45:00+00:00,1.1372,1.1373,1.13687,1.13709,1295,0
2025-04-18 05:00:00+00:00,1.13709,1.13787,1.137,1.13744,1444,0
2025-04-18 05:15:00+00:00,1.13744,1.1377,1.13666,1.13733,391,0
2025-04-18 05:30:00+00:00,1.13733,1.13757,1.1371,1.13727,627,0
2025-04-18 05:45:00+00:00,1.13726,1.13748,1.13694,1.1372,1716,0
2025-04-18 06:00:00+00:00,1.1372,1.13757,1.13708,1.1372,851,3
2025-04-18 06:15:00+00:00,1.1372,1.13727,1.13694,1.13718,1798,0
2025-04-18 06:30:00+00:00,1.13718,1.13733,1.13697,1.13705,428,1
2025-04-18 06:45:00+00:00,1.13705,1.13736,1.1369,1.1373,1161,0
2025-04-18 07:00:00+00:00,1.1373,1.1373199999999999,1.13689,1.13715,1082,0
2025-04-18 07:15:00+00:00,1.13715,1.13729,1.13697,1.13718,529,3
2025-04-18 07:30:00+00:00,1.13718,1.13743,1.13704,1.1373199999999999,1023,1
2025-04-18 07:45:00+00:00,1.1373199999999999,1.13744,1.13686,1.13693,1989,0
2025-04-18 08:00:00+00:00,1.13693,1.13741,1.13659,1.1368,863,6
2025-04-18 08:15:00+00:00,1.1368,1.13721,1.1368,1.13711,1434,0
2025-04-18 08:30:00+00:00,1.1371,1.13713,1.13632,1.13689,1349,0
2025-04-18 08:45:00+00:00,1.13689,1.13723,1.13672,1.13706,695,0
2025-04-18 09:00:00+00:00,1.13706,1.13741,1.13691,1.1373199999999999,775,0
2025-04-18 09:15:00+00:00,1.1373199999999999,1.13765,1.13687,1.1371,1492,0
2025-04-18 09:30:00+00:00,1.1371,1.13721,1.13679,1.13714,1195,0
2025-04-18 09:45:00+00:00,1.13714,1.1373199999999999,1.13615,1.13617,1546,0
2025-04-18 10:00:00+00:00,1.13617,1.13734,1.13591,1.13731,1467,0
2025-04-18 10:15:00+00:00,1.1373199999999999,1.13758,1.13727,1.13729,1080,1
2025-04-18 10:30:00+00:00,1.13729,1.13746,1.13716,1.13742,1144,0
2025-04-18 10:45:00+00:00,1.13743,1.13743,1.13691,1.13692,1720,0
2025-04-18 11:00:00+00:00,1.13693,1.13705,1.1367099999999999,1.13699,1746,0
2025-04-18 11:15:00+00:00,1.13699,1.13718,1.13679,1.13685,1681,1
2025-04-18 11:30:00+00:00,1.13685,1.13705,1.13668,1.1369799999999999,961,7
2025-04-18 11:45:00+00:00,1.13699,1.13711,1.13679,1.13707,892,0
2025-04-18 12:00:00+00:00,1.13707,1.13727,1.13691,1.13691,943,0
2025-04-18 12:15:00+00:00,1.13691,1.13703,1.13681,1.13686,799,1
2025-04-18 12:30:00+00:00,1.13686,1.13699,1.13672,1.13685,976,2
2025-04-18 12:45:00+00:00,1.13685,1.13701,1.13669,1.13692,2189,0
2025-04-18 13:00:00+00:00,1.13692,1.13715,1.13687,1.13712,1768,0
2025-04-18 13:15:00+00:00,1.13712,1.13741,1.13709,1.13735,2068,0
2025-04-18 13:30:00+00:00,1.13735,1.13738,1.1372200000000001,1.1373199999999999,830,0
2025-04-18 13:45:00+00:00,1.1373199999999999,1.13745,1.1372200000000001,1.13737,906,0
2025-04-18 14:00:00+00:00,1.13737,1.1377,1.13734,1.1375,1836,0
2025-04-18 14:15:00+00:00,1.1375,1.13755,1.13736,1.13748,1041,0
2025-04-18 14:30:00+00:00,1.13748,1.13833,1.1372,1.13817,1293,0
2025-04-18 14:45:00+00:00,1.13816,1.13817,1.13789,1.13805,1748,2
2025-04-18 15:00:00+00:00,1.13805,1.13858,1.13802,1.13822,1404,0
2025-04-18 15:15:00+00:00,1.13822,1.13855,1.1381000000000001,1.13852,1362,0
2025-04-18 15:30:00+00:00,1.13853,1.13865,1.13819,1.1381999999999999,1182,0
2025-04-18 15:45:00+00:00,1.1381999999999999,1.13833,1.13817,1.13819,1717,0
2025-04-18 16:00:00+00:00,1.13818,1.13828,1.13773,1.13785,980,0
2025-04-18 16:15:00+00:00,1.13785,1.13796,1.13778,1.13796,407,5
2025-04-18 16:30:00+00:00,1.13796,1.1381000000000001,1.13782,1.13791,556,0
2025-04-18 16:45:00+00:00,1.13791,1.138,1.13779,1.13794,980,0
2025-04-18 17:00:00+00:00,1.13794,1.13871,1.1378,1.13856,457,1
2025-04-18 17:15:00+00:00,1.13856,1.13876,1.1384,1.13853,914,0
2025-04-18 17:30:00+00:00,1.13853,1.13861,1.1385,1.13857,1138,0
2025-04-18 17:45:00+00:00,1.13857,1.13975,1.13855,1.13961,816,0
2025-04-18 18:00:00+00:00,1.13963,1.1396600000000001,1.13879,1.13891,796,0
2025-04-18 18:15:00+00:00,1.13891,1.13908,1.13873,1.13892,1445,0
2025-04-18 18:30:00+00:00,1.13892,1.13937,1.13883,1.1393,1065,0
2025-04-18 18:45:00+00:00,1.1393,1.13934,1.13902,1.13919,896,0
2025-04-18 19:00:00+00:00,1.13919,1.13921,1.13874,1.13892,962,0
2025-04-18 19:15:00+00:00,1.13892,1.13933,1.13892,1.13927,1111,0
2025-04-18 19:30:00+00:00,1.13928,1.13945,1.13909,1.13923,935,0
2025-04-18 19:45:00+00:00,1.13923,1.13945,1.13904,1.1394,494,3
2025-04-18 20:00:00+00:00,1.1394,1.13944,1.13911,1.13911,939,0
2025-04-18 20:15:00+00:00,1.13913,1.13929,1.13899,1.13912,1168,0
2025-04-18 20:30:00+00:00,1.13912,1.13918,1.13897,1.13914,459,0
2025-04-18 20:45:00+00:00,1.13914,1.13921,1.13912,1.13918,356,0
2025-04-18 21:00:00+00:00,1.13918,1.13939,1.13906,1.13935,548,3
2025-04-18 21:15:00+00:00,1.13935,1.13948,1.13927,1.13938,424,3
2025-04-18 21:30:00+00:00,1.13937,1.13945,1.13929,1.13936,511,6
2025-04-18 21:45:00+00:00,1.13933,1.13951,1.13909,1.13946,431,2
2025-04-18 22:00:00+00:00,1.13946,1.13956,1.13931,1.13944,178,8
2025-04-18 22:15:00+00:00,1.13944,1.13954,1.1394,1.13948,424,14
2025-04-18 22:30:00+00:00,1.13948,1.13962,1.13933,1.13947,285,7
2025-04-18 22:45:00+00:00,1.13947,1.13952,1.13934,1.13946,155,14
2025-04-18 23:00:00+00:00,1.13946,1.1395,1.13914,1.13925,766,5
2025-04-18 23:15:00+00:00,1.13925,1.13935,1.13906,1.13933,231,1
2025-04-18 23:30:00+00:00,1.13933,1.1394,1.13903,1.13939,263,0
2025-04-18 23:45:00+00:00,1.13939,1.13939,1.13923,1.13929,31,0
2025-04-21 00:00:00+00:00,1.13928,1.1403699999999999,1.1385399999999999,1.13886,49,1
2025-04-21 00:15:00+00:00,1.13886,1.14092,1.13886,1.14092,61,20
2025-04-21 00:30:00+00:00,1.14092,1.14229,1.13925,1.1408800000000001,204,9
2025-04-21 00:45:00+00:00,1.1408800000000001,1.14236,1.13893,1.14026,350,3
2025-04-21 01:00:00+00:00,1.14026,1.14286,1.13799,1.14195,815,0
2025-04-21 01:15:00+00:00,1.14186,1.14381,1.14171,1.14212,833,0
2025-04-21 01:30:00+00:00,1.14213,1.14297,1.1418,1.14293,439,0
2025-04-21 01:45:00+00:00,1.14293,1.1437,1.14254,1.14329,546,0
2025-04-21 02:00:00+00:00,1.14329,1.14405,1.14329,1.14387,967,0
2025-04-21 02:15:00+00:00,1.14387,1.14432,1.14354,1.14402,995,0
2025-04-21 02:30:00+00:00,1.14402,1.14499,1.14402,1.14479,956,0
2025-04-21 02:45:00+00:00,1.14479,1.14584,1.14451,1.1449,1143,0
2025-04-21 03:00:00+00:00,1.14491,1.1476600000000001,1.1449,1.14699,1675,0
2025-04-21 03:15:00+00:00,1.14699,1.14761,1.1465,1.14725,1643,0
2025-04-21 03:30:00+00:00,1.14724,1.1486399999999999,1.1461999999999999,1.1461999999999999,1508,0
2025-04-21 03:45:00+00:00,1.1461999999999999,1.14687,1.1457600000000001,1.14662,1670,0
2025-04-21 04:00:00+00:00,1.14662,1.14786,1.14662,1.14729,1136,0
2025-04-21 04:15:00+00:00,1.14728,1.14787,1.14711,1.14781,1087,0
2025-04-21 04:30:00+00:00,1.14781,1.14785,1.14651,1.14682,1133,0
2025-04-21 04:45:00+00:00,1.14683,1.14782,1.14668,1.14768,1123,0
2025-04-21 05:00:00+00:00,1.14768,1.14785,1.1472,1.14782,753,0
2025-04-21 05:15:00+00:00,1.14783,1.15313,1.14772,1.15129,1312,0
2025-04-21 05:30:00+00:00,1.15129,1.15186,1.1501000000000001,1.15091,1407,0
2025-04-21 05:45:00+00:00,1.15093,1.15104,1.15029,1.15045,1009,0
2025-04-21 06:00:00+00:00,1.15045,1.1514,1.15043,1.15074,684,0
2025-04-21 06:15:00+00:00,1.15074,1.15152,1.15072,1.1510799999999999,477,0
2025-04-21 06:30:00+00:00,1.1510799999999999,1.1525,1.15099,1.15192,637,0
2025-04-21 06:45:00+00:00,1.15192,1.15194,1.15121,1.15152,562,0
2025-04-21 07:00:00+00:00,1.15152,1.15152,1.1499,1.15038,1063,0
2025-04-21 07:15:00+00:00,1.15038,1.15115,1.15034,1.15115,655,0
2025-04-21 07:30:00+00:00,1.15115,1.15137,1.1507100000000001,1.15088,591,0
2025-04-21 07:45:00+00:00,1.15088,1.15175,1.1508,1.15175,548,0
2025-04-21 08:00:00+00:00,1.15175,1.15249,1.15149,1.1522999999999999,901,0
2025-04-21 08:15:00+00:00,1.1522999999999999,1.1525,1.15216,1.15248,554,0
2025-04-21 08:30:00+00:00,1.15248,1.15345,1.15245,1.15335,959,0
2025-04-21 08:45:00+00:00,1.15335,1.15346,1.15245,1.15314,1124,0
2025-04-21 09:00:00+00:00,1.15314,1.15347,1.15155,1.15166,1206,0
2025-04-21 09:15:00+00:00,1.15167,1.15196,1.15064,1.15084,880,0
2025-04-21 09:30:00+00:00,1.15084,1.15148,1.15064,1.1511,873,0
2025-04-21 09:45:00+00:00,1.1511,1.15175,1.15049,1.15164,1042,0
2025-04-21 10:00:00+00:00,1.15154,1.1519,1.15097,1.1517,1324,0
2025-04-21 10:15:00+00:00,1.1517,1.1529099999999999,1.15145,1.15287,1084,0
2025-04-21 10:30:00+00:00,1.15287,1.15397,1.15273,1.15394,1048,0
2025-04-21 10:45:00+00:00,1.15394,1.15676,1.15337,1.15557,1476,0
2025-04-21 11:00:00+00:00,1.15557,1.15617,1.15434,1.15435,1394,0
2025-04-21 11:15:00+00:00,1.15436,1.15479,1.15377,1.1543700000000001,1311,0
2025-04-21 11:30:00+00:00,1.1543700000000001,1.15574,1.15397,1.1556899999999999,1072,0
2025-04-21 11:45:00+00:00,1.1556899999999999,1.15646,1.15562,1.15583,1178,0
2025-04-21 12:00:00+00:00,1.15583,1.15732,1.15544,1.15678,1237,0
2025-04-21 12:15:00+00:00,1.15679,1.15733,1.15582,1.15598,1340,0
2025-04-21 12:30:00+00:00,1.15598,1.1569099999999999,1.15565,1.15582,1005,0
2025-04-21 12:45:00+00:00,1.15582,1.15604,1.1545,1.15472,943,0
2025-04-21 13:00:00+00:00,1.15471,1.15486,1.15396,1.1543700000000001,873,0
2025-04-21 13:15:00+00:00,1.15438,1.15446,1.15328,1.15338,779,0
2025-04-21 13:30:00+00:00,1.15338,1.15348,1.15217,1.15233,1107,0
2025-04-21 13:45:00+00:00,1.15233,1.1532,1.15215,1.15235,958,0
2025-04-21 14:00:00+00:00,1.15235,1.15257,1.1515,1.15179,1056,0
2025-04-21 14:15:00+00:00,1.15179,1.1531,1.1513200000000001,1.15295,1131,0
2025-04-21 14:30:00+00:00,1.15304,1.15434,1.15293,1.15424,1041,0
2025-04-21 14:45:00+00:00,1.15424,1.15476,1.154,1.15429,1149,0
2025-04-21 15:00:00+00:00,1.15429,1.15499,1.1537,1.15373,977,0
2025-04-21 15:15:00+00:00,1.15373,1.15491,1.15309,1.1531,1245,0
2025-04-21 15:30:00+00:00,1.1531,1.1533,1.15216,1.1533,1240,0
2025-04-21 15:45:00+00:00,1.1533,1.15426,1.15313,1.15425,1247,0
2025-04-21 16:00:00+00:00,1.15425,1.15428,1.15283,1.15309,1130,0
2025-04-21 16:15:00+00:00,1.15309,1.15317,1.15041,1.15061,1363,0
2025-04-21 16:30:00+00:00,1.15061,1.15167,1.15015,1.1515,1816,0
2025-04-21 16:45:00+00:00,1.1515,1.15246,1.15131,1.1519,1468,0
2025-04-21 17:00:00+00:00,1.15191,1.15248,1.15064,1.15086,1737,0
2025-04-21 17:15:00+00:00,1.1508099999999999,1.15151,1.15045,1.15105,1479,0
2025-04-21 17:30:00+00:00,1.15105,1.15128,1.14961,1.14975,1609,0
2025-04-21 17:45:00+00:00,1.1497600000000001,1.15008,1.14898,1.14977,1437,0
2025-04-21 18:00:00+00:00,1.14977,1.14992,1.14817,1.14821,1309,0
2025-04-21 18:15:00+00:00,1.14821,1.14991,1.14816,1.14982,1114,0
2025-04-21 18:30:00+00:00,1.14982,1.15034,1.1496,1.15015,1346,0
2025-04-21 18:45:00+00:00,1.15015,1.15078,1.15002,1.1507100000000001,1164,0
2025-04-21 19:00:00+00:00,1.1507100000000001,1.15123,1.15004,1.15107,1115,0
2025-04-21 19:15:00+00:00,1.15107,1.15133,1.15062,1.15084,896,0
2025-04-21 19:30:00+00:00,1.15084,1.15121,1.15015,1.15043,791,0
2025-04-21 19:45:00+00:00,1.15044,1.15116,1.15033,1.15093,783,0
2025-04-21 20:00:00+00:00,1.15093,1.15097,1.14964,1.14973,958,0
2025-04-21 20:15:00+00:00,1.14973,1.15,1.14936,1.14973,684,0
2025-04-21 20:30:00+00:00,1.14973,1.15053,1.1497,1.15014,688,0
2025-04-21 20:45:00+00:00,1.15015,1.15145,1.15001,1.15138,662,0
2025-04-21 21:00:00+00:00,1.15138,1.15186,1.15122,1.1515900000000001,740,0
2025-04-21 21:15:00+00:00,1.1515900000000001,1.15194,1.15158,1.15171,640,0
2025-04-21 21:30:00+00:00,1.15173,1.15253,1.15156,1.152,764,0
2025-04-21 21:45:00+00:00,1.15198,1.15246,1.15183,1.15223,878,0
2025-04-21 22:00:00+00:00,1.15223,1.1527,1.15196,1.15211,766,0
2025-04-21 22:15:00+00:00,1.15211,1.15217,1.15144,1.15145,603,0
2025-04-21 22:30:00+00:00,1.15145,1.15192,1.15129,1.15187,954,0
2025-04-21 22:45:00+00:00,1.15187,1.15195,1.15125,1.15126,510,0
2025-04-21 23:00:00+00:00,1.15126,1.15162,1.15102,1.15113,514,0
2025-04-21 23:15:00+00:00,1.15113,1.15113,1.15058,1.15064,521,0
2025-04-21 23:30:00+00:00,1.15064,1.15068,1.1505,1.15058,284,0
2025-04-21 23:45:00+00:00,1.15058,1.15134,1.15058,1.15129,405,0
2025-04-22 00:00:00+00:00,1.15139,1.15141,1.15088,1.15091,121,17
2025-04-22 00:15:00+00:00,1.15091,1.15115,1.15086,1.15086,27,32
2025-04-22 00:30:00+00:00,1.15086,1.1514,1.15086,1.15101,35,19
2025-04-22 00:45:00+00:00,1.15101,1.15102,1.15064,1.15068,24,45
2025-04-22 01:00:00+00:00,1.15068,1.15213,1.15067,1.15194,235,0
2025-04-22 01:15:00+00:00,1.15194,1.15241,1.15164,1.15235,157,0
2025-04-22 01:30:00+00:00,1.15235,1.15238,1.1516,1.15204,211,0
2025-04-22 01:45:00+00:00,1.15204,1.15252,1.1520299999999999,1.15232,218,0
2025-04-22 02:00:00+00:00,1.15232,1.15239,1.15184,1.1521,401,0
2025-04-22 02:15:00+00:00,1.15212,1.15218,1.15166,1.15208,459,0
2025-04-22 02:30:00+00:00,1.15208,1.15227,1.15151,1.15157,580,0
2025-04-22 02:45:00+00:00,1.15157,1.15157,1.15077,1.1514,1159,0
2025-04-22 03:00:00+00:00,1.1514,1.1514199999999999,1.14973,1.14992,1177,0
2025-04-22 03:15:00+00:00,1.14992,1.15028,1.14948,1.14964,1022,0
2025-04-22 03:30:00+00:00,1.14964,1.14966,1.14825,1.14883,1287,0
2025-04-22 03:45:00+00:00,1.14882,1.14907,1.14821,1.14904,1134,0
2025-04-22 04:00:00+00:00,1.14906,1.14984,1.14903,1.14921,1045,0
2025-04-22 04:15:00+00:00,1.14922,1.14945,1.14857,1.14899,1304,0
2025-04-22 04:30:00+00:00,1.14899,1.14985,1.14886,1.14916,1190,0
2025-04-22 04:45:00+00:00,1.14916,1.14975,1.14894,1.14945,1027,0
2025-04-22 05:00:00+00:00,1.14945,1.15055,1.1494,1.15034,847,0
2025-04-22 05:15:00+00:00,1.15034,1.15117,1.15004,1.15115,736,0
2025-04-22 05:30:00+00:00,1.15115,1.15154,1.15096,1.15104,725,0
2025-04-22 05:45:00+00:00,1.15104,1.15207,1.15065,1.15207,761,0
2025-04-22 06:00:00+00:00,1.15205,1.15398,1.15191,1.15348,1388,0
2025-04-22 06:15:00+00:00,1.15348,1.15401,1.1534200000000001,1.15368,1115,0
2025-04-22 06:30:00+00:00,1.15368,1.1540300000000001,1.1531,1.1539,1014,0
2025-04-22 06:45:00+00:00,1.15391,1.154,1.15324,1.15347,683,0
2025-04-22 07:00:00+00:00,1.15347,1.15389,1.15343,1.15377,666,0
